Time,ParameterName,ParameterValue
2020-11-07T15:00:00Z,WD_PT1H_AVG,260.0
2020-11-07T15:00:00Z,PRA_PT1H_ACC,NaN
2020-11-07T15:00:00Z,PRI_PT1H_MAX,NaN
2020-11-07T15:00:00Z,PA_PT1H_AVG,1009.5
2020-11-07T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-07T16:00:00Z,TA_PT1H_AVG,9.4
2020-11-07T16:00:00Z,TA_PT1H_MAX,9.6
2020-11-07T16:00:00Z,TA_PT1H_MIN,9.3
2020-11-07T16:00:00Z,RH_PT1H_AVG,73.0
2020-11-07T16:00:00Z,WS_PT1H_AVG,4.5
2020-11-07T16:00:00Z,WS_PT1H_MAX,5.1
2020-11-07T16:00:00Z,WS_PT1H_MIN,4.2
2020-11-07T16:00:00Z,WD_PT1H_AVG,265.0
2020-11-07T16:00:00Z,PRA_PT1H_ACC,NaN
2020-11-07T16:00:00Z,PRI_PT1H_MAX,NaN
2020-11-07T16:00:00Z,PA_PT1H_AVG,1009.5
2020-11-07T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-07T17:00:00Z,TA_PT1H_AVG,9.1
2020-11-07T17:00:00Z,TA_PT1H_MAX,9.4
2020-11-07T17:00:00Z,TA_PT1H_MIN,8.9
2020-11-07T17:00:00Z,RH_PT1H_AVG,75.0
2020-11-07T17:00:00Z,WS_PT1H_AVG,4.5
2020-11-07T17:00:00Z,WS_PT1H_MAX,5.1
2020-11-07T17:00:00Z,WS_PT1H_MIN,4.0
2020-11-07T17:00:00Z,WD_PT1H_AVG,263.0
2020-11-07T17:00:00Z,PRA_PT1H_ACC,NaN
2020-11-07T17:00:00Z,PRI_PT1H_MAX,NaN
2020-11-07T17:00:00Z,PA_PT1H_AVG,1009.5
2020-11-07T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-07T18:00:00Z,TA_PT1H_AVG,8.4
2020-11-07T18:00:00Z,TA_PT1H_MAX,8.9
2020-11-07T18:00:00Z,TA_PT1H_MIN,7.8
2020-11-07T18:00:00Z,RH_PT1H_AVG,79.0
2020-11-07T18:00:00Z,WS_PT1H_AVG,4.4
2020-11-07T18:00:00Z,WS_PT1H_MAX,5.0
2020-11-07T18:00:00Z,WS_PT1H_MIN,3.8
2020-11-07T18:00:00Z,WD_PT1H_AVG,267.0
2020-11-07T18:00:00Z,PRA_PT1H_ACC,NaN
2020-11-07T18:00:00Z,PRI_PT1H_MAX,NaN
2020-11-07T18:00:00Z,PA_PT1H_AVG,1009.6
2020-11-07T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-07T19:00:00Z,TA_PT1H_AVG,7.6
2020-11-07T19:00:00Z,TA_PT1H_MAX,7.9
2020-11-07T19:00:00Z,TA_PT1H_MIN,7.4
2020-11-07T19:00:00Z,RH_PT1H_AVG,81.0
2020-11-07T19:00:00Z,WS_PT1H_AVG,4.5
2020-11-07T19:00:00Z,WS_PT1H_MAX,5.3
2020-11-07T19:00:00Z,WS_PT1H_MIN,3.8
2020-11-07T19:00:00Z,WD_PT1H_AVG,278.0
2020-11-07T19:00:00Z,PRA_PT1H_ACC,NaN
2020-11-07T19:00:00Z,PRI_PT1H_MAX,NaN
2020-11-07T19:00:00Z,PA_PT1H_AVG,1010.1
2020-11-07T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-07T20:00:00Z,TA_PT1H_AVG,6.8
2020-11-07T20:00:00Z,TA_PT1H_MAX,7.6
2020-11-07T20:00:00Z,TA_PT1H_MIN,5.4
2020-11-07T20:00:00Z,RH_PT1H_AVG,74.0
2020-11-07T20:00:00Z,WS_PT1H_AVG,4.5
2020-11-07T20:00:00Z,WS_PT1H_MAX,5.8
2020-11-07T20:00:00Z,WS_PT1H_MIN,3.3
2020-11-07T20:00:00Z,WD_PT1H_AVG,318.0
2020-11-07T20:00:00Z,PRA_PT1H_ACC,NaN
2020-11-07T20:00:00Z,PRI_PT1H_MAX,NaN
2020-11-07T20:00:00Z,PA_PT1H_AVG,1010.7
2020-11-07T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-07T21:00:00Z,TA_PT1H_AVG,5.3
2020-11-07T21:00:00Z,TA_PT1H_MAX,6.7
2020-11-07T21:00:00Z,TA_PT1H_MIN,4.0
2020-11-07T21:00:00Z,RH_PT1H_AVG,64.0
2020-11-07T21:00:00Z,WS_PT1H_AVG,4.6
2020-11-07T21:00:00Z,WS_PT1H_MAX,5.3
2020-11-07T21:00:00Z,WS_PT1H_MIN,3.9
2020-11-07T21:00:00Z,WD_PT1H_AVG,316.0
2020-11-07T21:00:00Z,PRA_PT1H_ACC,NaN
2020-11-07T21:00:00Z,PRI_PT1H_MAX,NaN
2020-11-07T21:00:00Z,PA_PT1H_AVG,1011.2
2020-11-07T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-07T22:00:00Z,TA_PT1H_AVG,3.9
2020-11-07T22:00:00Z,TA_PT1H_MAX,4.6
2020-11-07T22:00:00Z,TA_PT1H_MIN,3.0
2020-11-07T22:00:00Z,RH_PT1H_AVG,64.0
2020-11-07T22:00:00Z,WS_PT1H_AVG,4.0
2020-11-07T22:00:00Z,WS_PT1H_MAX,4.7
2020-11-07T22:00:00Z,WS_PT1H_MIN,3.7
2020-11-07T22:00:00Z,WD_PT1H_AVG,304.0
2020-11-07T22:00:00Z,PRA_PT1H_ACC,NaN
2020-11-07T22:00:00Z,PRI_PT1H_MAX,NaN
2020-11-07T22:00:00Z,PA_PT1H_AVG,1011.9
2020-11-07T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-07T23:00:00Z,TA_PT1H_AVG,2.8
2020-11-07T23:00:00Z,TA_PT1H_MAX,4.0
2020-11-07T23:00:00Z,TA_PT1H_MIN,1.8
2020-11-07T23:00:00Z,RH_PT1H_AVG,67.0
2020-11-07T23:00:00Z,WS_PT1H_AVG,3.2
2020-11-07T23:00:00Z,WS_PT1H_MAX,3.8
2020-11-07T23:00:00Z,WS_PT1H_MIN,2.6
2020-11-07T23:00:00Z,WD_PT1H_AVG,288.0
2020-11-07T23:00:00Z,PRA_PT1H_ACC,NaN
2020-11-07T23:00:00Z,PRI_PT1H_MAX,NaN
2020-11-07T23:00:00Z,PA_PT1H_AVG,1012.6
2020-11-07T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T00:00:00Z,TA_PT1H_AVG,1.3
2020-11-08T00:00:00Z,TA_PT1H_MAX,2.2
2020-11-08T00:00:00Z,TA_PT1H_MIN,-0.2
2020-11-08T00:00:00Z,RH_PT1H_AVG,74.0
2020-11-08T00:00:00Z,WS_PT1H_AVG,1.6
2020-11-08T00:00:00Z,WS_PT1H_MAX,3.2
2020-11-08T00:00:00Z,WS_PT1H_MIN,1.2
2020-11-08T00:00:00Z,WD_PT1H_AVG,313.0
2020-11-08T00:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T00:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T00:00:00Z,PA_PT1H_AVG,1013.2
2020-11-08T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T01:00:00Z,TA_PT1H_AVG,0.3
2020-11-08T01:00:00Z,TA_PT1H_MAX,1.0
2020-11-08T01:00:00Z,TA_PT1H_MIN,-0.2
2020-11-08T01:00:00Z,RH_PT1H_AVG,79.0
2020-11-08T01:00:00Z,WS_PT1H_AVG,3.1
2020-11-08T01:00:00Z,WS_PT1H_MAX,3.9
2020-11-08T01:00:00Z,WS_PT1H_MIN,1.8
2020-11-08T01:00:00Z,WD_PT1H_AVG,308.0
2020-11-08T01:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T01:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T01:00:00Z,PA_PT1H_AVG,1013.6
2020-11-08T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T02:00:00Z,TA_PT1H_AVG,0.6
2020-11-08T02:00:00Z,TA_PT1H_MAX,1.4
2020-11-08T02:00:00Z,TA_PT1H_MIN,-0.7
2020-11-08T02:00:00Z,RH_PT1H_AVG,78.0
2020-11-08T02:00:00Z,WS_PT1H_AVG,2.9
2020-11-08T02:00:00Z,WS_PT1H_MAX,3.7
2020-11-08T02:00:00Z,WS_PT1H_MIN,2.6
2020-11-08T02:00:00Z,WD_PT1H_AVG,307.0
2020-11-08T02:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T02:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T02:00:00Z,PA_PT1H_AVG,1014.1
2020-11-08T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T03:00:00Z,TA_PT1H_AVG,-0.5
2020-11-08T03:00:00Z,TA_PT1H_MAX,0.2
2020-11-08T03:00:00Z,TA_PT1H_MIN,-0.9
2020-11-08T03:00:00Z,RH_PT1H_AVG,85.0
2020-11-08T03:00:00Z,WS_PT1H_AVG,3.5
2020-11-08T03:00:00Z,WS_PT1H_MAX,3.8
2020-11-08T03:00:00Z,WS_PT1H_MIN,3.0
2020-11-08T03:00:00Z,WD_PT1H_AVG,302.0
2020-11-08T03:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T03:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T03:00:00Z,PA_PT1H_AVG,1014.7
2020-11-08T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T04:00:00Z,TA_PT1H_AVG,-1.0
2020-11-08T04:00:00Z,TA_PT1H_MAX,-0.5
2020-11-08T04:00:00Z,TA_PT1H_MIN,-1.8
2020-11-08T04:00:00Z,RH_PT1H_AVG,87.0
2020-11-08T04:00:00Z,WS_PT1H_AVG,2.9
2020-11-08T04:00:00Z,WS_PT1H_MAX,3.5
2020-11-08T04:00:00Z,WS_PT1H_MIN,2.3
2020-11-08T04:00:00Z,WD_PT1H_AVG,305.0
2020-11-08T04:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T04:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T04:00:00Z,PA_PT1H_AVG,1015.2
2020-11-08T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T05:00:00Z,TA_PT1H_AVG,-0.8
2020-11-08T05:00:00Z,TA_PT1H_MAX,-0.2
2020-11-08T05:00:00Z,TA_PT1H_MIN,-1.5
2020-11-08T05:00:00Z,RH_PT1H_AVG,87.0
2020-11-08T05:00:00Z,WS_PT1H_AVG,3.0
2020-11-08T05:00:00Z,WS_PT1H_MAX,3.6
2020-11-08T05:00:00Z,WS_PT1H_MIN,2.6
2020-11-08T05:00:00Z,WD_PT1H_AVG,293.0
2020-11-08T05:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T05:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T05:00:00Z,PA_PT1H_AVG,1015.6
2020-11-08T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T06:00:00Z,TA_PT1H_AVG,-1.3
2020-11-08T06:00:00Z,TA_PT1H_MAX,-0.5
2020-11-08T06:00:00Z,TA_PT1H_MIN,-1.9
2020-11-08T06:00:00Z,RH_PT1H_AVG,90.0
2020-11-08T06:00:00Z,WS_PT1H_AVG,2.8
2020-11-08T06:00:00Z,WS_PT1H_MAX,3.4
2020-11-08T06:00:00Z,WS_PT1H_MIN,2.4
2020-11-08T06:00:00Z,WD_PT1H_AVG,304.0
2020-11-08T06:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T06:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T06:00:00Z,PA_PT1H_AVG,1016.3
2020-11-08T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T07:00:00Z,TA_PT1H_AVG,-1.5
2020-11-08T07:00:00Z,TA_PT1H_MAX,-1.0
2020-11-08T07:00:00Z,TA_PT1H_MIN,-1.9
2020-11-08T07:00:00Z,RH_PT1H_AVG,91.0
2020-11-08T07:00:00Z,WS_PT1H_AVG,2.3
2020-11-08T07:00:00Z,WS_PT1H_MAX,3.6
2020-11-08T07:00:00Z,WS_PT1H_MIN,1.4
2020-11-08T07:00:00Z,WD_PT1H_AVG,313.0
2020-11-08T07:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T07:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T07:00:00Z,PA_PT1H_AVG,1017.0
2020-11-08T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T08:00:00Z,TA_PT1H_AVG,-0.4
2020-11-08T08:00:00Z,TA_PT1H_MAX,0.4
2020-11-08T08:00:00Z,TA_PT1H_MIN,-1.1
2020-11-08T08:00:00Z,RH_PT1H_AVG,89.0
2020-11-08T08:00:00Z,WS_PT1H_AVG,3.8
2020-11-08T08:00:00Z,WS_PT1H_MAX,4.1
2020-11-08T08:00:00Z,WS_PT1H_MIN,3.3
2020-11-08T08:00:00Z,WD_PT1H_AVG,286.0
2020-11-08T08:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T08:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T08:00:00Z,PA_PT1H_AVG,1017.6
2020-11-08T08:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T09:00:00Z,TA_PT1H_AVG,0.9
2020-11-08T09:00:00Z,TA_PT1H_MAX,1.4
2020-11-08T09:00:00Z,TA_PT1H_MIN,0.3
2020-11-08T09:00:00Z,RH_PT1H_AVG,84.0
2020-11-08T09:00:00Z,WS_PT1H_AVG,4.2
2020-11-08T09:00:00Z,WS_PT1H_MAX,4.9
2020-11-08T09:00:00Z,WS_PT1H_MIN,3.3
2020-11-08T09:00:00Z,WD_PT1H_AVG,288.0
2020-11-08T09:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T09:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T09:00:00Z,PA_PT1H_AVG,1018.1
2020-11-08T09:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T10:00:00Z,TA_PT1H_AVG,1.9
2020-11-08T10:00:00Z,TA_PT1H_MAX,2.3
2020-11-08T10:00:00Z,TA_PT1H_MIN,1.4
2020-11-08T10:00:00Z,RH_PT1H_AVG,80.0
2020-11-08T10:00:00Z,WS_PT1H_AVG,3.3
2020-11-08T10:00:00Z,WS_PT1H_MAX,3.8
2020-11-08T10:00:00Z,WS_PT1H_MIN,2.8
2020-11-08T10:00:00Z,WD_PT1H_AVG,300.0
2020-11-08T10:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T10:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T10:00:00Z,PA_PT1H_AVG,1018.5
2020-11-08T10:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T11:00:00Z,TA_PT1H_AVG,2.7
2020-11-08T11:00:00Z,TA_PT1H_MAX,3.0
2020-11-08T11:00:00Z,TA_PT1H_MIN,2.3
2020-11-08T11:00:00Z,RH_PT1H_AVG,77.0
2020-11-08T11:00:00Z,WS_PT1H_AVG,3.1
2020-11-08T11:00:00Z,WS_PT1H_MAX,3.7
2020-11-08T11:00:00Z,WS_PT1H_MIN,2.6
2020-11-08T11:00:00Z,WD_PT1H_AVG,298.0
2020-11-08T11:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T11:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T11:00:00Z,PA_PT1H_AVG,1019.3
2020-11-08T11:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T12:00:00Z,TA_PT1H_AVG,3.0
2020-11-08T12:00:00Z,TA_PT1H_MAX,3.2
2020-11-08T12:00:00Z,TA_PT1H_MIN,2.8
2020-11-08T12:00:00Z,RH_PT1H_AVG,74.0
2020-11-08T12:00:00Z,WS_PT1H_AVG,3.4
2020-11-08T12:00:00Z,WS_PT1H_MAX,4.1
2020-11-08T12:00:00Z,WS_PT1H_MIN,2.5
2020-11-08T12:00:00Z,WD_PT1H_AVG,285.0
2020-11-08T12:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T12:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T12:00:00Z,PA_PT1H_AVG,1019.5
2020-11-08T12:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T13:00:00Z,TA_PT1H_AVG,2.7
2020-11-08T13:00:00Z,TA_PT1H_MAX,3.0
2020-11-08T13:00:00Z,TA_PT1H_MIN,2.4
2020-11-08T13:00:00Z,RH_PT1H_AVG,76.0
2020-11-08T13:00:00Z,WS_PT1H_AVG,3.3
2020-11-08T13:00:00Z,WS_PT1H_MAX,3.6
2020-11-08T13:00:00Z,WS_PT1H_MIN,2.9
2020-11-08T13:00:00Z,WD_PT1H_AVG,272.0
2020-11-08T13:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T13:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T13:00:00Z,PA_PT1H_AVG,1019.7
2020-11-08T13:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T14:00:00Z,TA_PT1H_AVG,1.8
2020-11-08T14:00:00Z,TA_PT1H_MAX,2.4
2020-11-08T14:00:00Z,TA_PT1H_MIN,1.2
2020-11-08T14:00:00Z,RH_PT1H_AVG,81.0
2020-11-08T14:00:00Z,WS_PT1H_AVG,2.6
2020-11-08T14:00:00Z,WS_PT1H_MAX,3.1
2020-11-08T14:00:00Z,WS_PT1H_MIN,2.3
2020-11-08T14:00:00Z,WD_PT1H_AVG,283.0
2020-11-08T14:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T14:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T14:00:00Z,PA_PT1H_AVG,1020.2
2020-11-08T14:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T15:00:00Z,TA_PT1H_AVG,1.1
2020-11-08T15:00:00Z,TA_PT1H_MAX,1.5
2020-11-08T15:00:00Z,TA_PT1H_MIN,0.7
2020-11-08T15:00:00Z,RH_PT1H_AVG,85.0
2020-11-08T15:00:00Z,WS_PT1H_AVG,2.6
2020-11-08T15:00:00Z,WS_PT1H_MAX,3.3
2020-11-08T15:00:00Z,WS_PT1H_MIN,2.3
2020-11-08T15:00:00Z,WD_PT1H_AVG,277.0
2020-11-08T15:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T15:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T15:00:00Z,PA_PT1H_AVG,1020.5
2020-11-08T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T16:00:00Z,TA_PT1H_AVG,0.5
2020-11-08T16:00:00Z,TA_PT1H_MAX,0.9
2020-11-08T16:00:00Z,TA_PT1H_MIN,0.1
2020-11-08T16:00:00Z,RH_PT1H_AVG,88.0
2020-11-08T16:00:00Z,WS_PT1H_AVG,3.5
2020-11-08T16:00:00Z,WS_PT1H_MAX,3.9
2020-11-08T16:00:00Z,WS_PT1H_MIN,3.1
2020-11-08T16:00:00Z,WD_PT1H_AVG,269.0
2020-11-08T16:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T16:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T16:00:00Z,PA_PT1H_AVG,1020.9
2020-11-08T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T17:00:00Z,TA_PT1H_AVG,0.3
2020-11-08T17:00:00Z,TA_PT1H_MAX,0.6
2020-11-08T17:00:00Z,TA_PT1H_MIN,0.0
2020-11-08T17:00:00Z,RH_PT1H_AVG,88.0
2020-11-08T17:00:00Z,WS_PT1H_AVG,3.3
2020-11-08T17:00:00Z,WS_PT1H_MAX,4.0
2020-11-08T17:00:00Z,WS_PT1H_MIN,2.9
2020-11-08T17:00:00Z,WD_PT1H_AVG,276.0
2020-11-08T17:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T17:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T17:00:00Z,PA_PT1H_AVG,1021.2
2020-11-08T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T18:00:00Z,TA_PT1H_AVG,0.2
2020-11-08T18:00:00Z,TA_PT1H_MAX,0.6
2020-11-08T18:00:00Z,TA_PT1H_MIN,-0.3
2020-11-08T18:00:00Z,RH_PT1H_AVG,88.0
2020-11-08T18:00:00Z,WS_PT1H_AVG,3.0
2020-11-08T18:00:00Z,WS_PT1H_MAX,3.7
2020-11-08T18:00:00Z,WS_PT1H_MIN,2.6
2020-11-08T18:00:00Z,WD_PT1H_AVG,282.0
2020-11-08T18:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T18:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T18:00:00Z,PA_PT1H_AVG,1021.7
2020-11-08T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T19:00:00Z,TA_PT1H_AVG,-0.5
2020-11-08T19:00:00Z,TA_PT1H_MAX,0.1
2020-11-08T19:00:00Z,TA_PT1H_MIN,-1.2
2020-11-08T19:00:00Z,RH_PT1H_AVG,91.0
2020-11-08T19:00:00Z,WS_PT1H_AVG,2.6
2020-11-08T19:00:00Z,WS_PT1H_MAX,3.1
2020-11-08T19:00:00Z,WS_PT1H_MIN,2.4
2020-11-08T19:00:00Z,WD_PT1H_AVG,275.0
2020-11-08T19:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T19:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T19:00:00Z,PA_PT1H_AVG,1021.8
2020-11-08T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T20:00:00Z,TA_PT1H_AVG,-1.4
2020-11-08T20:00:00Z,TA_PT1H_MAX,-1.1
2020-11-08T20:00:00Z,TA_PT1H_MIN,-1.8
2020-11-08T20:00:00Z,RH_PT1H_AVG,NaN
2020-11-08T20:00:00Z,WS_PT1H_AVG,3.3
2020-11-08T20:00:00Z,WS_PT1H_MAX,4.1
2020-11-08T20:00:00Z,WS_PT1H_MIN,2.4
2020-11-08T20:00:00Z,WD_PT1H_AVG,263.0
2020-11-08T20:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T20:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T20:00:00Z,PA_PT1H_AVG,1021.9
2020-11-08T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T21:00:00Z,TA_PT1H_AVG,-1.2
2020-11-08T21:00:00Z,TA_PT1H_MAX,-1.0
2020-11-08T21:00:00Z,TA_PT1H_MIN,-1.4
2020-11-08T21:00:00Z,RH_PT1H_AVG,94.0
2020-11-08T21:00:00Z,WS_PT1H_AVG,3.8
2020-11-08T21:00:00Z,WS_PT1H_MAX,4.0
2020-11-08T21:00:00Z,WS_PT1H_MIN,3.2
2020-11-08T21:00:00Z,WD_PT1H_AVG,262.0
2020-11-08T21:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T21:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T21:00:00Z,PA_PT1H_AVG,1022.1
2020-11-08T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T22:00:00Z,TA_PT1H_AVG,-1.1
2020-11-08T22:00:00Z,TA_PT1H_MAX,-0.9
2020-11-08T22:00:00Z,TA_PT1H_MIN,-1.3
2020-11-08T22:00:00Z,RH_PT1H_AVG,95.0
2020-11-08T22:00:00Z,WS_PT1H_AVG,3.1
2020-11-08T22:00:00Z,WS_PT1H_MAX,4.0
2020-11-08T22:00:00Z,WS_PT1H_MIN,2.8
2020-11-08T22:00:00Z,WD_PT1H_AVG,260.0
2020-11-08T22:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T22:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T22:00:00Z,PA_PT1H_AVG,1022.2
2020-11-08T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-08T23:00:00Z,TA_PT1H_AVG,-1.0
2020-11-08T23:00:00Z,TA_PT1H_MAX,-0.9
2020-11-08T23:00:00Z,TA_PT1H_MIN,-1.3
2020-11-08T23:00:00Z,RH_PT1H_AVG,96.0
2020-11-08T23:00:00Z,WS_PT1H_AVG,1.8
2020-11-08T23:00:00Z,WS_PT1H_MAX,2.8
2020-11-08T23:00:00Z,WS_PT1H_MIN,0.8
2020-11-08T23:00:00Z,WD_PT1H_AVG,251.0
2020-11-08T23:00:00Z,PRA_PT1H_ACC,NaN
2020-11-08T23:00:00Z,PRI_PT1H_MAX,NaN
2020-11-08T23:00:00Z,PA_PT1H_AVG,1022.0
2020-11-08T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-09T00:00:00Z,TA_PT1H_AVG,-0.8
2020-11-09T00:00:00Z,TA_PT1H_MAX,-0.5
2020-11-09T00:00:00Z,TA_PT1H_MIN,-1.1
2020-11-09T00:00:00Z,RH_PT1H_AVG,96.0
2020-11-09T00:00:00Z,WS_PT1H_AVG,2.6
2020-11-09T00:00:00Z,WS_PT1H_MAX,3.1
2020-11-09T00:00:00Z,WS_PT1H_MIN,2.1
2020-11-09T00:00:00Z,WD_PT1H_AVG,246.0
2020-11-09T00:00:00Z,PRA_PT1H_ACC,NaN
2020-11-09T00:00:00Z,PRI_PT1H_MAX,NaN
2020-11-09T00:00:00Z,PA_PT1H_AVG,1021.5
2020-11-09T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-09T01:00:00Z,TA_PT1H_AVG,-0.4
2020-11-09T01:00:00Z,TA_PT1H_MAX,0.4
2020-11-09T01:00:00Z,TA_PT1H_MIN,-0.9
2020-11-09T01:00:00Z,RH_PT1H_AVG,92.0
2020-11-09T01:00:00Z,WS_PT1H_AVG,3.0
2020-11-09T01:00:00Z,WS_PT1H_MAX,3.5
2020-11-09T01:00:00Z,WS_PT1H_MIN,2.6
2020-11-09T01:00:00Z,WD_PT1H_AVG,250.0
2020-11-09T01:00:00Z,PRA_PT1H_ACC,NaN
2020-11-09T01:00:00Z,PRI_PT1H_MAX,NaN
2020-11-09T01:00:00Z,PA_PT1H_AVG,1021.1
2020-11-09T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-09T02:00:00Z,TA_PT1H_AVG,0.7
2020-11-09T02:00:00Z,TA_PT1H_MAX,1.3
2020-11-09T02:00:00Z,TA_PT1H_MIN,0.2
2020-11-09T02:00:00Z,RH_PT1H_AVG,85.0
2020-11-09T02:00:00Z,WS_PT1H_AVG,2.4
2020-11-09T02:00:00Z,WS_PT1H_MAX,3.1
2020-11-09T02:00:00Z,WS_PT1H_MIN,1.7
2020-11-09T02:00:00Z,WD_PT1H_AVG,245.0
2020-11-09T02:00:00Z,PRA_PT1H_ACC,NaN
2020-11-09T02:00:00Z,PRI_PT1H_MAX,NaN
2020-11-09T02:00:00Z,PA_PT1H_AVG,1020.3
2020-11-09T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-09T03:00:00Z,TA_PT1H_AVG,1.5
2020-11-09T03:00:00Z,TA_PT1H_MAX,1.8
2020-11-09T03:00:00Z,TA_PT1H_MIN,1.1
2020-11-09T03:00:00Z,RH_PT1H_AVG,82.0
2020-11-09T03:00:00Z,WS_PT1H_AVG,2.1
2020-11-09T03:00:00Z,WS_PT1H_MAX,2.5
2020-11-09T03:00:00Z,WS_PT1H_MIN,1.7
2020-11-09T03:00:00Z,WD_PT1H_AVG,249.0
2020-11-09T03:00:00Z,PRA_PT1H_ACC,NaN
2020-11-09T03:00:00Z,PRI_PT1H_MAX,NaN
2020-11-09T03:00:00Z,PA_PT1H_AVG,1019.8
2020-11-09T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-09T04:00:00Z,TA_PT1H_AVG,2.0
2020-11-09T04:00:00Z,TA_PT1H_MAX,2.4
2020-11-09T04:00:00Z,TA_PT1H_MIN,1.5
2020-11-09T04:00:00Z,RH_PT1H_AVG,85.0
2020-11-09T04:00:00Z,WS_PT1H_AVG,2.5
2020-11-09T04:00:00Z,WS_PT1H_MAX,2.8
